Goal,X,Y,C,Distance,Angle
0,33,40,10.0,35.25439688889884,0.20344344173085205
0,27,70,20.0,31.188499482982508,0.2130378993837282
0,14,30,20.0,19.623710148695125,0.2817923532519773
0,5,54,4.0,5.858540773947041,1.07215014489556
0,16,36,14.0,19.106281689538655,0.3364137577148097
0,14,33,17.0,18.390010875472587,0.31991607427082147
0,7,35,15.0,12.210036854981233,0.377492841312113
0,26,33,17.0,29.4515279739439,0.22986488972463084
0,22,38,12.0,24.381345327934635,0.2831878014924241
0,24,27,23.0,29.300895890740268,0.214892555610188
0,16,55,5.0,17.11147275952599,0.41461770573581336
1,15,35,15.0,18.523633552842703,0.3363632929170542
0,14,39,11.0,16.346635739503096,0.4009753589018125
0,16,58,8.0,17.586358349584486,0.3939004690139643
1,18,54,4.0,19.077997798511245,0.37587054692651123
0,12,66,16.0,16.33768649472746,0.34891490595427527
0,25,70,20.0,29.292703869735206,0.22367950828689226
0,10,52,2.0,10.580170130957253,0.662397068973353
0,21,39,11.0,23.180271784429102,0.2988423003378373
0,23,34,16.0,26.29415334252084,0.2550606567820898
0,27,65,15.0,29.979743161007903,0.2302290724111087
0,9,48,2.0,9.538998899255622,0.7280729606989255
1,11,63,13.0,14.311009747743169,0.415932290325356
0,20,71,21.0,25.046406927940783,0.24534391562807015
0,21,79,29.0,29.00905031192852,0.19249110357588545
0,10,59,9.0,12.019671376539376,0.5303396409372801
0,12,62,12.0,14.818906842274163,0.42059329168604304
1,5,34,16.0,11.65,0.3043948372634069
0,21,45,5.0,22.288225591105274,0.32227713984129003
0,24,43,7.0,25.607469613376484,0.27964677433052354
0,11,76,26.0,20.469794820661978,0.2054957580229888
0,8,51,1.0,8.425111275229545,0.8181481818662021
0,15,68,18.0,19.620206420932476,0.30086926405421544
0,18,49,1.0,18.911173945580426,0.38214120816966374
0,27,43,7.0,28.71280202279116,0.2505002147733271
0,26,58,8.0,27.790825824361537,0.2574671749562088
0,18,44,6.0,19.298186443290465,0.36780864688627385
0,21,44,6.0,22.392241960107523,0.31941343087727586
0,5,35,15.0,11.073617295175051,0.33830271298288245
0,15,66,16.0,18.873857581321314,0.3244111338463662
0,25,44,6.0,26.538132941109478,0.271268985883801
0,25,57,7.0,26.64141512757909,0.2692316748953821
0,20,38,12.0,22.401785643113364,0.3049000780893932
0,13,34,16.0,17.160492417177313,0.34153966032468785
0,27,54,4.0,28.46897434049917,0.2546963687734535
0,11,55,5.0,11.998541578041891,0.5746282275003937
0,26,34,16.0,29.213866570517503,0.23354382809639931
0,12,43,7.0,13.396361446303246,0.5069724665686698
0,27,37,13.0,29.582511725680092,0.2363205341625181
0,5,48,2.0,5.408558033339386,1.179460127203922
0,9,74,24.0,18.239037803568475,0.21336716124473892
0,12,35,15.0,15.93180780702554,0.3663043742089903
1,5,41,9.0,7.860343503944341,0.6711834202118175
0,5,46,4.0,5.858540773947041,1.07215014489556
0,27,58,8.0,28.822950924567042,0.2486373002536444
0,28,44,6.0,29.65754541427864,0.24352688777515585
0,13,58,8.0,14.606933285258751,0.46338573138626593
0,14,40,10.0,16.072958657322552,0.413920005768173
0,6,37,13.0,10.540042694410682,0.44102340262668716
0,23,68,18.0,26.834911961845524,0.2451102032785123
0,13,77,27.0,22.233420789433193,0.20484605712824325
1,9,51,1.0,9.472328119316812,0.7362608907549514
0,24,42,8.0,25.73091525772062,0.2770529894750666
0,10,33,17.0,15.243113199081087,0.33759032764216496
1,14,54,4.0,14.928161306738348,0.47457492357511266
0,31,36,14.0,33.79811385269894,0.2080044914320849
0,16,52,2.0,16.85022255045909,0.426645316659641
0,24,35,15.0,27.02040895323385,0.25190974809159156
0,13,50,0.0,13.65,0.5239396375264456
1,8,63,13.0,11.914801718870523,0.44610227378018025
1,8,67,17.0,13.880291783676595,0.33042245113400326
0,2,65,15.0,9.973590125927574,0.1767215218652959
0,9,59,9.0,11.114180131705622,0.5608366482848695
0,14,62,12.0,16.641213898030394,0.3876504547249745
0,10,69,19.0,16.210259097250727,0.2989701177834974
0,27,28,22.0,31.752362116856755,0.20565402701315313
0,22,29,21.0,26.83155791227934,0.23490672102192373
0,8,62,12.0,11.46298390472568,0.48035749383851156
0,23,75,25.0,29.108160367841865,0.2088994268390059
0,11,47,3.0,11.713453803212783,0.5991380823077989
0,35,20,30.0,41.60303474507599,0.15537391061413877
1,19,30,20.0,23.811814294589148,0.25791147165338396
0,20,27,23.0,25.777946000408953,0.23184491459743725
0,10,77,27.0,20.451222457349584,0.1876122040957042
0,31,43,7.0,32.86647227799175,0.21973814531680297
0,25,60,10.0,27.04279016669693,0.26151962090499054
0,15,40,10.0,17.038559211388737,0.39450787483769706
0,12,56,6.0,13.189768762188365,0.5213741842885677
1,12,49,1.0,12.616754733290174,0.5640811317617371
0,24,60,10.0,26.024795868555817,0.2710152135563174
0,3,38,12.0,8.412044935685971,0.38217689414903444
0,17,35,15.0,20.339247773700976,0.3155146519967378
0,23,64,14.0,25.807605468156087,0.2645200348901634
0,8,74,24.0,17.71778767228008,0.20181695919910278
0,9,29,21.0,16.60195771588399,0.2579165948692716
0,11,60,10.0,13.253395791267987,0.4803553470515795
0,19,65,15.0,22.20506698931575,0.29553177312558315
0,28,59,9.0,29.976365690323433,0.2384944121785898
0,27,58,8.0,28.822950924567042,0.2486373002536444
0,28,63,13.0,30.590235370130774,0.22922068144197508
0,12,40,10.0,14.177799547179385,0.4569083224019795
0,9,53,3.0,9.649093221645233,0.7147531635553958
0,20,63,13.0,22.636309328156834,0.2988273475066449
0,18,26,24.0,24.506529742091185,0.23139615280601758
0,21,35,15.0,24.10943798598383,0.27692764027077
0,14,61,11.0,16.346635739503096,0.4009753589018125
1,22,38,12.0,24.381345327934635,0.2831878014924241
0,19,38,12.0,21.420609235033442,0.31679577481592847
0,11,58,8.0,12.66658991204815,0.5218037806113346
0,26,73,23.0,31.125431723913486,0.20619273678873876
0,12,25,25.0,20.562648175757907,0.22157235236141123
0,11,44,6.0,12.190672663967318,0.5587877543959542
0,10,76,26.0,19.89623079882217,0.19831835096651512
0,5,44,6.0,6.540068806977493,0.9181261816738259
0,24,39,11.0,26.19470366314534,0.26761029998214175
0,23,49,1.0,24.158745828374453,0.30060676755357607
0,11,38,12.0,13.93709080116794,0.43731158474742216
0,26,74,24.0,31.442805218364345,0.20210889983911917
0,28,36,14.0,30.77612711177285,0.22651575948751365
0,10,49,1.0,10.520099809412457,0.6686847657975241
0,21,47,3.0,22.136056559378414,0.3265320893929211
0,13,51,1.0,13.665467427058616,0.5228832076788991
0,4,42,8.0,6.684309986827362,0.7766862454976036
1,11,52,2.0,11.622929923216434,0.6071775870131543
0,10,27,23.0,18.268894328885914,0.235469255366503
0,31,57,7.0,32.86647227799175,0.21973814531680297
0,29,58,8.0,30.89081578722064,0.23261917724626818
0,15,79,29.0,24.563896270746625,0.1929785076131133
0,11,40,10.0,13.253395791267987,0.4803553470515795
0,7,48,2.0,7.464080653369174,0.9043227873413638
0,17,51,1.0,17.86183081321733,0.40397763645873547
0,11,69,19.0,16.909316958410827,0.3008128276935503
0,21,40,10.0,22.98809474488915,0.3036819004236065
0,29,34,16.0,32.177049274288656,0.2147401187931269
0,9,60,10.0,11.469633821530659,0.5296462355461417
0,15,74,24.0,22.16805133519859,0.23665937199451775
1,22,56,6.0,23.426907606425566,0.3058968913303828
0,7,72,22.0,16.078323917622757,0.21606882460132645
0,21,41,9.0,22.81282534014584,0.308193299690588
1,13,54,4.0,13.895412912180769,0.5074894297819179
0,9,39,11.0,11.850105484762572,0.49865017428260083
0,28,30,20.0,32.145917314645104,0.20794555101391143
0,8,65,15.0,12.86944054728099,0.3838839963626258
0,4,51,1.0,4.25,1.4201477008546248
1,22,60,10.0,23.997083156083782,0.29203194868912696
0,22,36,14.0,24.827806991355477,0.27338566993338587
0,17,43,7.0,18.420776313717074,0.38127381337400035
0,17,26,24.0,23.706170082913015,0.23382265589882556
0,22,44,6.0,23.426907606425566,0.3058968913303828
0,23,50,0.0,24.15,0.3008164530703536
0,11,28,22.0,18.381852463775246,0.2548783522683089
0,6,56,6.0,7.409453421137082,0.83798122500839
0,22,55,5.0,23.327505224519832,0.30840934692148025
0,24,33,17.0,27.516222487834334,0.2431141328477867
0,17,35,15.0,20.339247773700976,0.3155146519967378
0,5,68,18.0,12.823903461894899,0.24912252567008486
0,12,31,19.0,17.64319982316133,0.30025973949935153
0,23,73,23.0,28.402904781025477,0.2192485398652715
0,26,59,9.0,27.91975107338889,0.25515723613473873
0,9,32,18.0,15.039697470361562,0.3142956852066102
0,13,38,12.0,15.721402609182173,0.40392351097823914
0,30,41,9.0,32.03860952038961,0.223791247623091
0,22,41,9.0,23.829236244579892,0.2960190429979611
0,14,29,21.0,20.060221833269942,0.26985770661795766
0,13,53,3.0,13.788582233137678,0.5145691046572908
0,17,48,2.0,17.897276329095444,0.4024840245835908
0,22,33,17.0,25.60688384009269,0.2574128756042204
0,24,67,17.0,27.516222487834334,0.2431141328477867
0,10,54,4.0,10.817116066678771,0.6382251862369708
0,20,42,8.0,21.634232133357543,0.3260437354536846
0,6,42,8.0,8.16884324736373,0.7129423086642364
0,20,69,19.0,24.36231721327017,0.25902377958115674
0,23,51,1.0,24.158745828374453,0.30060676755357607
0,20,51,1.0,21.010057115581574,0.34479076913151024
0,8,35,15.0,12.86944054728099,0.3838839963626258
0,24,53,3.0,25.275333825688634,0.2868003435188237
0,2,55,5.0,3.8694314827891705,1.468571286280629
0,23,25,25.0,29.108160367841865,0.2088994268390059
0,12,59,9.0,13.891814136389819,0.4744514361613353
0,23,72,22.0,28.06621634634779,0.22445498328352656
0,22,76,26.0,28.622019495486338,0.2068363416778139
0,28,29,21.0,32.414232984909574,0.20456975457596893
0,10,33,17.0,15.243113199081087,0.33759032764216496
0,6,68,18.0,13.28834075421006,0.2754185537241036
0,6,26,24.0,16.824089871371942,0.16938027510108197
0,17,54,4.0,18.038361899019545,0.3966126372830685
0,21,73,23.0,26.640289037471046,0.2277792970367118
0,12,37,13.0,15.17110740849197,0.40228502943306477
0,9,47,3.0,9.649093221645233,0.7147531635553958
0,18,51,1.0,18.911173945580426,0.38214120816966374
0,9,69,19.0,15.550723455839602,0.29404598468395515
0,25,16,34.0,34.314319168533714,0.16359127234690427
0,28,55,5.0,29.579088897395064,0.24478886796371135
0,9,57,7.0,10.488326844640188,0.621395125816287
0,15,51,1.0,15.763406992144814,0.4559455575313209
0,9,60,10.0,11.469633821530659,0.5296462355461417
0,40,38,12.0,42.71814602718615,0.16811889809724442
0,9,25,25.0,18.798005213319843,0.20073106469545723
0,17,50,0.0,17.85,0.40447783762626216
0,10,38,12.0,13.080137613954985,0.45351561115002464
0,20,57,7.0,21.48726366943916,0.33032684948266916
0,18,64,14.0,20.976653689280376,0.3135852959459952
0,24,57,7.0,25.607469613376484,0.27964677433052354
1,4,39,11.0,8.292315719990405,0.5068860882826424
0,5,49,1.0,5.2900850654786264,1.2079676869865599
0,7,32,18.0,13.817108959547216,0.29428099981910055
0,20,64,14.0,22.88689581398054,0.29252713991186646
0,12,30,20.0,18.10414317221337,0.28538343785592213
0,5,36,14.0,10.505831713862543,0.37729531977152453
0,14,27,23.0,20.966461313249788,0.24730657745765003
0,18,51,1.0,18.911173945580426,0.38214120816966374
0,15,39,11.0,17.296965051707772,0.3834416628956415
1,12,41,9.0,13.891814136389819,0.4744514361613353
0,18,56,6.0,19.298186443290465,0.36780864688627385
0,28,78,28.0,34.57744929863971,0.18006781105997227
1,17,58,8.0,18.592000968158324,0.3746687972679463
1,10,31,19.0,16.210259097250727,0.2989701177834974
0,8,68,18.0,14.403124660989365,0.3068516613729326
0,17,34,16.0,20.658714868064763,0.3061401026557032
1,14,38,12.0,16.641213898030394,0.3876504547249745
0,9,62,12.0,12.253264871045593,0.4683200303619614
0,11,29,21.0,17.880855684222723,0.2692928913160728
0,14,61,11.0,16.346635739503096,0.4009753589018125
1,11,49,1.0,11.568275584545868,0.612092356355344
0,15,34,16.0,18.873857581321314,0.3244111338463662
0,12,67,17.0,16.758952831248138,0.33206626567067177
0,9,38,12.0,12.253264871045593,0.4683200303619614
0,24,25,25.0,29.985037935610485,0.2053323348595528
1,14,57,7.0,15.388063555886426,0.4488778813145313
0,24,33,17.0,27.516222487834334,0.2431141328477867
0,26,38,12.0,28.392428568194024,0.24693951612773493
0,31,31,19.0,34.8141494223254,0.19622417277260287
0,7,67,17.0,13.271209439986997,0.3193088176827172
0,17,65,15.0,20.339247773700976,0.3155146519967378
1,3,51,1.0,3.2163644072150777,1.70233357190678
0,14,35,15.0,17.639515299463305,0.34677853070576053
0,29,34,16.0,32.177049274288656,0.2147401187931269
0,36,17,33.0,43.46196613131992,0.14647163675758237
0,16,74,24.0,22.92596780945136,0.23563163825194347
0,12,29,21.0,18.57639631360184,0.2712176259591417
0,12,70,20.0,18.10414317221337,0.28538343785592213
0,12,41,9.0,13.891814136389819,0.4744514361613353
1,9,45,5.0,9.993247720335965,0.6747302235506376
0,26,21,29.0,33.1754804034546,0.1817761520619749
0,23,57,7.0,24.57488555415874,0.2908650574235321
0,14,39,11.0,16.346635739503096,0.4009753589018125
0,27,69,19.0,30.92321134681843,0.21664654330856858
0,13,39,11.0,15.409250468468608,0.41949264517163204
0,29,66,16.0,32.177049274288656,0.2147401187931269
0,15,50,0.0,15.75,0.4566570735017896
0,10,37,13.0,13.477852202780678,0.4284956183822145
0,12,25,25.0,20.562648175757907,0.22157235236141123
0,26,36,14.0,28.77672670753225,0.24053754216215303
0,27,51,1.0,28.357450520101416,0.25664950874309495
0,11,57,7.0,12.413903495677738,0.541048218774014
0,9,37,13.0,12.676947582127173,0.43901933687539196
1,17,32,18.0,21.342738812064397,0.2873574896602006
0,12,57,7.0,13.396361446303246,0.5069724665686698
1,13,67,17.0,17.562032911938186,0.32654703564538545
0,18,31,19.0,22.577256254912818,0.271838152254586
0,11,33,17.0,15.984523765192382,0.33596709169430355
0,31,52,2.0,32.57594971754469,0.22359488338017572
0,10,45,5.0,10.991473968490304,0.6210728310993445
0,27,35,15.0,29.979743161007903,0.2302290724111087
0,6,35,15.0,11.608294448367513,0.3631497317011639
0,10,58,8.0,11.717081547894082,0.5552607966192705
0,24,31,19.0,28.063543967218397,0.23391253649325264
0,19,66,16.0,22.49805547152909,0.28810953405214074
0,10,62,12.0,13.080137613954985,0.45351561115002464
0,11,64,14.0,14.704166076320002,0.39495477964297176
0,12,61,11.0,14.487322043773307,0.4388737084624515
0,28,29,21.0,32.414232984909574,0.20456975457596893
0,29,60,10.0,31.136032181381108,0.22904747767244932
0,9,66,16.0,14.052135069091813,0.35947975315199954
1,25,26,24.0,30.535593984725434,0.20611073933091856
0,24,60,10.0,26.024795868555817,0.2710152135563174
0,10,59,9.0,12.019671376539376,0.5303396409372801
0,25,73,23.0,30.20869080248265,0.2105306063250242
0,16,70,20.0,21.242410409367388,0.27381239958635345
0,34,45,5.0,35.84762893135333,0.20267725813842116
0,31,69,19.0,34.8141494223254,0.19622417277260287
0,12,25,25.0,20.562648175757907,0.22157235236141123
0,11,37,13.0,14.311009747743169,0.415932290325356
1,11,41,9.0,12.947007376224052,0.5014474542557615
0,13,55,5.0,14.031571544199888,0.49864447723339733
0,10,48,2.0,10.580170130957253,0.662397068973353
1,12,37,13.0,15.17110740849197,0.40228502943306477
0,19,67,17.0,22.805810663074443,0.280596899650947
0,27,77,27.0,33.34254039511687,0.18674188336675349
0,12,31,19.0,17.64319982316133,0.30025973949935153
0,12,68,18.0,17.19447585708852,0.3158311044591509
0,9,27,23.0,17.68629412850527,0.22705100397193015
0,22,50,0.0,23.1,0.31427070504979715
0,23,44,6.0,24.462880043036634,0.29344235678198977
1,7,58,8.0,9.003471552684553,0.6717464204924444
0,20,46,4.0,21.160340261914506,0.34014177905248677
0,21,67,17.0,24.663839928121494,0.2649341916005127
0,22,28,22.0,27.167995877502634,0.22922448282251776
0,18,32,18.0,22.228360263411243,0.280229343638815
0,17,59,9.0,18.78416886636191,0.3674420847340529
0,19,44,6.0,20.327628981265867,0.3501973828101036
0,23,67,17.0,26.557955493599277,0.25013488256510324
0,10,65,15.0,14.3287298809071,0.380925130447818
0,19,29,21.0,24.17281530976481,0.25041398003209947
0,21,10,40.0,34.09109121163475,0.1395851271784483
0,22,34,16.0,25.3331798240963,0.26286752707765737
0,9,59,9.0,11.114180131705622,0.5608366482848695
0,18,57,7.0,19.43997170779834,0.36274320659889703
0,8,65,15.0,12.86944054728099,0.3838839963626258
0,26,40,10.0,28.063143088399777,0.25262306464739315
0,4,52,2.0,4.396589587396122,1.3801151693681342
0,13,59,9.0,14.85075755643462,0.4494261620364326
0,13,35,15.0,16.77453427073312,0.3568783542073093
0,25,35,15.0,28.002232053891703,0.2443284781658152
0,13,68,18.0,17.97811169172113,0.3119750682558491
0,17,61,11.0,19.228754509848006,0.3514461627636958
0,13,56,6.0,14.196214284097012,0.4882107094937715
0,7,49,1.0,7.378685519792803,0.9190449283339781
0,21,50,0.0,22.05,0.3289734362229828
0,16,60,10.0,18.013605968822567,0.3764491646534234
0,17,71,21.0,22.470981286984333,0.2598086117583337
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,10,61,11.0,12.703247616259395,0.4790511315471671
0,16,59,9.0,17.789392907010626,0.3854721382816369
0,9,47,3.0,9.649093221645233,0.7147531635553958
0,13,60,10.0,15.11861435449691,0.4347254180747608
0,10,74,24.0,18.80452073305778,0.22218647880062012
0,24,57,7.0,25.607469613376484,0.27964677433052354
0,16,44,6.0,17.24673882216577,0.40856918354554417
0,20,40,10.0,21.982947936980608,0.3161889834941675
0,55,48,2.0,57.76463018145273,0.1265202632160044
0,26,62,12.0,28.392428568194024,0.24693951612773493
0,16,37,13.0,18.80538486710655,0.3468224014068655
0,9,45,5.0,9.993247720335965,0.6747302235506376
1,11,57,7.0,12.413903495677738,0.541048218774014
0,10,59,9.0,12.019671376539376,0.5303396409372801
0,20,37,13.0,22.636309328156834,0.2988273475066449
0,21,74,24.0,27.01041465805366,0.2216711911373645
1,16,56,6.0,17.24673882216577,0.40856918354554417
0,11,43,7.0,12.413903495677738,0.541048218774014
0,15,35,15.0,18.523633552842703,0.3363632929170542
0,3,33,17.0,11.490213226916202,0.1919763125065986
0,23,63,13.0,25.585640504001457,0.26900391356748554
0,14,49,1.0,14.71436373072244,0.48717423374771535
0,22,66,16.0,25.3331798240963,0.26286752707765737
0,9,40,10.0,11.469633821530659,0.5296462355461417
0,29,41,9.0,31.006854080993126,0.230919007567515
0,18,62,12.0,20.446271053666482,0.32943325020506264
0,19,56,6.0,20.327628981265867,0.3501973828101036
0,31,53,3.0,32.608357824337,0.2231597954655369
0,14,61,11.0,16.346635739503096,0.4009753589018125
0,11,45,5.0,11.998541578041891,0.5746282275003937
0,13,28,22.0,19.768978223469215,0.2588043844534658
0,10,66,16.0,14.778700890132395,0.35868342997638314
0,20,67,17.0,23.72978086708767,0.27267478070201756
1,17,47,3.0,17.956196701974505,0.4000177485012383
0,14,43,7.0,15.388063555886426,0.4488778813145313
0,24,53,3.0,25.275333825688634,0.2868003435188237
0,18,63,13.0,20.702958725747386,0.3216256265342819
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,22,48,2.0,23.136551169091735,0.31331845302661493
0,23,39,11.0,25.18620654247082,0.2773522957093748
0,18,49,1.0,18.911173945580426,0.38214120816966374
0,9,37,13.0,12.676947582127173,0.43901933687539196
0,26,27,23.0,31.125431723913486,0.20619273678873876
0,14,39,11.0,16.346635739503096,0.4009753589018125
1,5,63,13.0,9.948115399411085,0.4221128427487011
0,3,36,14.0,9.629771544538322,0.2828421327364761
0,25,24,26.0,31.219745354502813,0.19729014895433764
0,19,44,6.0,20.327628981265867,0.3501973828101036
0,10,68,18.0,15.720687007888682,0.3176837118199129
1,11,40,10.0,13.253395791267987,0.4803553470515795
0,18,31,19.0,22.577256254912818,0.271838152254586
0,18,52,2.0,18.944656238633623,0.38087120766850147
0,10,22,28.0,21.011663427725086,0.17764718360137735
0,9,40,10.0,11.469633821530659,0.5296462355461417
0,15,45,5.0,16.08182203607539,0.4394683699579318
0,25,46,4.0,26.378447641967107,0.2744626900813109
0,25,58,8.0,26.760091554402425,0.26691773044226424
0,9,34,16.0,14.052135069091813,0.35947975315199954
0,10,31,19.0,16.210259097250727,0.2989701177834974
0,11,34,16.0,15.542281042369552,0.3548588071854964
1,9,49,1.0,9.472328119316812,0.7362608907549514
0,11,45,5.0,11.998541578041891,0.5746282275003937
0,9,57,7.0,10.488326844640188,0.621395125816287
0,13,69,19.0,18.407742936058185,0.2978805122246868
0,12,30,20.0,18.10414317221337,0.28538343785592213
0,10,29,21.0,17.22128044019956,0.26503529037733264
0,17,56,6.0,18.271083711701394,0.38717981884058367
0,19,22,28.0,27.004490367344463,0.20124039128196763
0,21,33,17.0,24.663839928121494,0.2649341916005127
0,25,72,22.0,29.89234851931176,0.2149409504675732
0,23,65,15.0,26.043905237118338,0.2598638838801138
0,21,67,17.0,24.663839928121494,0.2649341916005127
0,18,50,0.0,18.9,0.3825663330715834
0,7,50,0.0,7.35,0.9240272470538008
0,17,62,12.0,19.479797226870716,0.3428393688609002
0,10,31,19.0,16.210259097250727,0.2989701177834974
0,13,62,12.0,15.721402609182173,0.40392351097823914
0,19,65,15.0,22.20506698931575,0.29553177312558315
0,10,64,14.0,13.894603268895446,0.40423785554982494
0,26,49,1.0,27.307736998880006,0.26639593140038675
0,22,21,29.0,29.81497107159422,0.19078066217273015
1,6,66,16.0,12.159358535712318,0.3304128075433245
0,23,54,4.0,24.28955536851179,0.297495169973793
0,25,48,2.0,26.282170762705277,0.2764143353960685
0,8,55,5.0,9.006802984411284,0.7371524997587747
0,6,34,16.0,12.159358535712318,0.3304128075433245
0,29,49,1.0,30.45693681248986,0.23913994080948214
0,13,47,3.0,13.788582233137678,0.5145691046572908
0,8,32,18.0,14.403124660989365,0.3068516613729326
0,43,73,23.0,47.56075062485873,0.14593268624721922
0,30,36,14.0,32.788107600165034,0.2138658548659214
0,23,59,9.0,24.848440594934726,0.28470459738532766
0,19,66,16.0,22.49805547152909,0.28810953405214074
0,18,33,17.0,21.893206708931423,0.28864440517234924
0,14,50,0.0,14.7,0.4880360972577503
0,30,55,5.0,31.66721490753489,0.22895975327112925
0,10,84,34.0,24.46752950340512,0.13057801871818597
0,16,60,10.0,18.013605968822567,0.3764491646534234
0,22,30,20.0,26.506791582535975,0.24058818508984728
0,7,61,11.0,10.254023600518968,0.530360708962019
0,26,51,1.0,27.307736998880006,0.26639593140038675
1,6,41,9.0,8.59723792854426,0.651159162376933
0,25,31,19.0,29.01008445351375,0.22797859744767013
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,6,36,14.0,11.067971810589327,0.39990201971111766
0,21,61,11.0,23.180271784429102,0.2988423003378373
1,5,50,0.0,5.25,1.2176116877221752
0,13,42,8.0,14.606933285258751,0.46338573138626593
0,23,54,4.0,24.28955536851179,0.297495169973793
0,11,48,2.0,11.622929923216434,0.6071775870131543
1,12,45,5.0,13.012397934277908,0.5341519416725077
0,14,33,17.0,18.390010875472587,0.31991607427082147
0,16,31,19.0,20.850959210549522,0.28396321448134243
0,6,72,22.0,15.626259949200897,0.19722523191191269
0,22,65,15.0,25.07334241779504,0.26820128002129745
0,9,35,15.0,13.578107379160027,0.3844644915514975
0,14,28,22.0,20.508047201037936,0.25835749013039877
0,30,63,13.0,32.613685777599564,0.21611749418697704
0,13,66,16.0,17.160492417177313,0.34153966032468785
1,7,57,7.0,8.644362324659928,0.7201101384716242
0,30,56,6.0,31.74051039287176,0.22792608052496452
0,15,53,3.0,15.87025519643588,0.45032685635196196
0,16,31,19.0,20.850959210549522,0.28396321448134243
0,24,37,13.0,26.578986060419986,0.26013285640998235
0,9,35,15.0,13.578107379160027,0.3844644915514975
0,17,52,2.0,17.897276329095444,0.4024840245835908
0,26,18,32.0,34.320984834354626,0.16994638605673484
0,10,35,15.0,14.3287298809071,0.380925130447818
0,18,53,3.0,19.000328944520934,0.3787722941698328
0,11,36,14.0,14.704166076320002,0.39495477964297176
0,16,53,3.0,16.912791017451852,0.42372254504194024
1,6,53,3.0,6.594884381094182,0.9925712015286787
0,28,49,1.0,29.40718449630974,0.24758725636527962
0,7,55,5.0,8.036479328661276,0.8102769720462943
0,27,52,2.0,28.379790344539195,0.2562565405951368
0,18,33,17.0,21.893206708931423,0.28864440517234924
1,9,46,4.0,9.80114789195633,0.6967688685774427
0,8,55,5.0,9.006802984411284,0.7371524997587747
1,10,37,13.0,13.477852202780678,0.4284956183822145
0,14,39,11.0,16.346635739503096,0.4009753589018125
1,14,63,13.0,16.955603793436552,0.37409046709081273
0,2,40,10.0,6.830812543175226,0.43288350386023056
0,12,32,18.0,17.19447585708852,0.3158311044591509
0,21,58,8.0,22.654855991597035,0.31234119842074864
0,12,37,13.0,15.17110740849197,0.40228502943306477
0,14,43,7.0,15.388063555886426,0.4488778813145313
0,10,33,17.0,15.243113199081087,0.33759032764216496
0,30,59,9.0,32.03860952038961,0.223791247623091
1,12,39,11.0,14.487322043773307,0.4388737084624515
0,7,55,5.0,8.036479328661276,0.8102769720462943
0,31,23,27.0,36.97979177875397,0.17417477456143518
0,18,37,13.0,20.702958725747386,0.3216256265342819
0,10,31,19.0,16.210259097250727,0.2989701177834974
0,22,66,16.0,25.3331798240963,0.26286752707765737
0,23,28,22.0,28.06621634634779,0.22445498328352656
0,22,30,20.0,26.506791582535975,0.24058818508984728
0,26,59,9.0,27.91975107338889,0.25515723613473873
0,24,60,10.0,26.024795868555817,0.2710152135563174
0,27,25,25.0,32.67697966458957,0.1943333383915541
0,14,44,6.0,15.20855022676389,0.45868567606362104
1,7,49,1.0,7.378685519792803,0.9190449283339781
0,19,50,0.0,19.95,0.3628820200689473
0,12,60,10.0,14.177799547179385,0.4569083224019795
0,22,69,19.0,26.194131022043848,0.2462482602502879
0,22,42,8.0,23.678048906107108,0.29967705742481254
0,15,29,21.0,20.841904903343167,0.26730128701024414
0,13,44,6.0,14.196214284097012,0.4882107094937715
0,11,39,11.0,13.583997938751317,0.458874034466134
0,24,44,6.0,25.5,0.28193327288425424
0,32,53,3.0,33.656537255041556,0.21628722511469406
1,10,43,7.0,11.44344790699027,0.5790496767581794
0,13,68,18.0,17.97811169172113,0.3119750682558491
1,13,56,6.0,14.196214284097012,0.4882107094937715
0,19,63,13.0,21.665756391134835,0.30992371857352585
0,14,42,8.0,15.592626462530292,0.4380367459389602
0,11,63,13.0,14.311009747743169,0.415932290325356
0,11,66,16.0,15.542281042369552,0.3548588071854964
0,14,62,12.0,16.641213898030394,0.3876504547249745
1,8,54,4.0,8.793179174792243,0.7659735007631507
0,5,66,16.0,11.65,0.3043948372634069
0,24,71,21.0,28.65942253430798,0.224459267479834
0,19,58,8.0,20.616558878726586,0.34090504325956533
0,8,53,3.0,8.623369411082885,0.7896535819599936
0,7,45,5.0,8.036479328661276,0.8102769720462943
0,24,61,11.0,26.19470366314534,0.26761029998214175
0,10,64,14.0,13.894603268895446,0.40423785554982494
0,13,34,16.0,17.160492417177313,0.34153966032468785
1,31,16,34.0,39.34351916135617,0.15404094804669788
0,22,67,17.0,25.60688384009269,0.2574128756042204
0,16,57,7.0,17.4052434628189,0.4016324095496548
0,20,70,20.0,24.698178070456937,0.25217326733637657
1,10,29,21.0,17.22128044019956,0.26503529037733264
0,1,48,2.0,1.6710774967068405,2.514361584361459
0,16,27,23.0,22.488719394398604,0.24476698863903373
0,30,52,2.0,31.526813984289628,0.23095892231160217
0,10,57,7.0,11.44344790699027,0.5790496767581794
0,12,49,1.0,12.616754733290174,0.5640811317617371
0,23,68,18.0,26.834911961845524,0.2451102032785123
0,29,57,7.0,30.788065869748948,0.2341398698685023
